providedName,finalName,geo_informed
Andrena violae,Andrena violae,FALSE
Andrena virginiana,Andrena virginiana,FALSE
Andrena viridissima,Andrena viridissima,FALSE
Andrena vulpicolor,Andrena vulpicolor,FALSE
Andrena waldmerei,Andrena waldmerei,FALSE
Andrena walleyi,Andrena walleyi,FALSE
Andrena washingtoni,Andrena washingtoni,FALSE
Andrena wellesleyana,Andrena wellesleyana,FALSE
Andrena wheeleri,Andrena wheeleri,FALSE
Andrena wilkella,Andrena wilkella,FALSE
Andrena wilmattae,Andrena wilmattae,FALSE
Andrena winnemuccana,Andrena winnemuccana,FALSE
Andrena xanthigera,Andrena xanthigera,FALSE
Andrena zionensis,Andrena zionensis,FALSE
Andrena ziziae,Andrena ziziae,FALSE
Andrena ziziaeformis,Andrena ziziaeformis,FALSE
Anthidiellum ehrhorni,Anthidiellum ehrhorni,FALSE
Anthidiellum notatum,Anthidiellum notatum,FALSE
Anthidiellum perplexum,Anthidiellum perplexum,FALSE
Anthidiellum robertsoni,Anthidiellum robertsoni,FALSE
Anthidium atrifrons,Anthidium atrifrons,FALSE
Anthidium atripes,Anthidium atripes,FALSE
Anthidium banningense,Anthidium banningense,FALSE
Anthidium clypeodentatum,Anthidium clypeodentatum,FALSE
Anthidium cochimi,Anthidium cochimi,FALSE
Anthidium cockerelli,Anthidium cockerelli,FALSE
Anthidium collectum,Anthidium collectum,FALSE
Anthidium dammersi,Anthidium dammersi,FALSE
Anthidium duomarginatum,Anthidium duomarginatum,FALSE
Anthidium edwardsii,Anthidium edwardsii,FALSE
Anthidium emarginatum,Anthidium emarginatum,FALSE
Anthidium formosum,Anthidium formosum,FALSE
Anthidium illustre,Anthidium illustre,FALSE
Anthidium jocosum,Anthidium jocosum,FALSE
Anthidium labergei,Anthidium labergei,FALSE
Anthidium maculifrons,Anthidium maculifrons,FALSE
Anthidium maculosum,Anthidium maculosum,FALSE
Anthidium manicatum,Anthidium manicatum,FALSE
Anthidium michenerorum,Anthidium michenerorum,FALSE
Anthidium mormonum,Anthidium mormonum,FALSE
Anthidium oblongatum,Anthidium oblongatum,FALSE
Anthidium pallidiclypeum,Anthidium pallidiclypeum,FALSE
Anthidium palliventre,Anthidium palliventre,FALSE
Anthidium palmarum,Anthidium palmarum,FALSE
Anthidium paroselae,Anthidium paroselae,FALSE
Anthidium placitum,Anthidium placitum,FALSE
Anthidium porterae,Anthidium porterae,FALSE
Anthidium psoraleae,Anthidium psoraleae,FALSE
Anthidium rodecki,Anthidium rodecki,FALSE
Anthidium schwarzi,Anthidium schwarzi,FALSE
Anthidium sonorense,Anthidium sonorense,FALSE
Anthidium tenuiflorae,Anthidium tenuiflorae,FALSE
Anthidium utahense,Anthidium utahense,FALSE
Anthophora abroniae,Anthophora abroniae,FALSE
Anthophora abrupta,Anthophora abrupta,FALSE
Anthophora affabilis,Anthophora affabilis,FALSE
Anthophora albata,Anthophora albata,FALSE
Anthophora bomboides,Anthophora bomboides,FALSE
Anthophora californica,Anthophora californica,FALSE
Anthophora capistrata,Anthophora capistrata,FALSE
Anthophora centriformis,Anthophora centriformis,FALSE
Anthophora cockerelli,Anthophora cockerelli,FALSE
Anthophora columbariae,Anthophora columbariae,FALSE
Anthophora coptognatha,Anthophora coptognatha,FALSE
Anthophora crotchii,Anthophora crotchii,FALSE
Anthophora curta,Anthophora curta,FALSE
Anthophora dammersi,Anthophora dammersi,FALSE
Anthophora edwardsii,Anthophora edwardsii,FALSE
Anthophora erythrothorax,Anthophora erythrothorax,FALSE
Anthophora estebana,Anthophora estebana,FALSE
Anthophora exigua,Anthophora exigua,FALSE
Anthophora fedorica,Anthophora fedorica,FALSE
Anthophora flavocincta,Anthophora flavocincta,FALSE
Anthophora forbesi,Anthophora forbesi,FALSE
Anthophora fulvicauda,Anthophora fulvicauda,FALSE
Anthophora hololeuca,Anthophora hololeuca,FALSE
Anthophora lesquerellae,Anthophora lesquerellae,FALSE
Anthophora linsleyi,Anthophora linsleyi,FALSE
Anthophora maculifrons,Anthophora maculifrons,FALSE
Anthophora marginata,Anthophora marginata,FALSE
Anthophora montana,Anthophora montana,FALSE
Anthophora mortuaria,Anthophora mortuaria,FALSE
Anthophora neglecta,Anthophora neglecta,FALSE
Anthophora occidentalis,Anthophora occidentalis,FALSE
Anthophora pachyodonta,Anthophora pachyodonta,FALSE
Anthophora pacifica,Anthophora pacifica,FALSE
Anthophora parkeri,Anthophora parkeri,FALSE
Anthophora peritomae,Anthophora peritomae,FALSE
Anthophora petrophila,Anthophora petrophila,FALSE
Anthophora phaceliae,Anthophora phaceliae,FALSE
Anthophora phenax,Anthophora phenax,FALSE
Anthophora platti,Anthophora platti,FALSE
Anthophora porterae,Anthophora porterae,FALSE
Anthophora pueblo,Anthophora pueblo,FALSE
Anthophora rhodothorax,Anthophora rhodothorax,FALSE
Anthophora salazariae,Anthophora salazariae,FALSE
Anthophora signata,Anthophora signata,FALSE
Anthophora striata,Anthophora striata,FALSE
Anthophora terminalis,Anthophora terminalis,FALSE
Anthophora timberlakei,Anthophora timberlakei,FALSE
Anthophora urbana,Anthophora urbana,FALSE
Anthophora ursina,Anthophora ursina,FALSE
Anthophora vallorum,Anthophora vallorum,FALSE
Anthophora vannigera,Anthophora vannigera,FALSE
Anthophora villosula,Anthophora villosula,FALSE
Anthophora walshii,Anthophora walshii,FALSE
Anthophorula albata,Anthophorula albata,FALSE
Anthophorula albicans,Anthophorula albicans,FALSE
Anthophorula albovestita,Anthophorula albovestita,FALSE
Anthophorula asteris,Anthophorula asteris,FALSE
Anthophorula beameri,Anthophorula beameri,FALSE
Anthophorula cerei,Anthophorula cerei,FALSE
Anthophorula chionura,Anthophorula chionura,FALSE
Anthophorula chlorina,Anthophorula chlorina,FALSE
Anthophorula compactula,Anthophorula compactula,FALSE
Anthophorula completa,Anthophorula completa,FALSE
Anthophorula consobrina,Anthophorula consobrina,FALSE
Anthophorula cornigera,Anthophorula cornigera,FALSE
Anthophorula crenulata,Anthophorula crenulata,FALSE
Anthophorula deserticola,Anthophorula deserticola,FALSE
Anthophorula eriogoni,Anthophorula eriogoni,FALSE
Anthophorula euphorbiae,Anthophorula euphorbiae,FALSE
Anthophorula gutierreziae,Anthophorula gutierreziae,FALSE
Anthophorula imparilis,Anthophorula imparilis,FALSE
Anthophorula interrupta,Anthophorula interrupta,FALSE
Anthophorula micheneri,Anthophorula micheneri,FALSE
Anthophorula morgani,Anthophorula morgani,FALSE
Anthophorula nevadensis,Anthophorula nevadensis,FALSE
Anthophorula nitens,Anthophorula nitens,FALSE
Anthophorula palmarum,Anthophorula palmarum,FALSE
Anthophorula parva,Anthophorula parva,FALSE
Anthophorula pygmaea,Anthophorula pygmaea,FALSE
Anthophorula rozeni,Anthophorula rozeni,FALSE
Anthophorula rufiventris,Anthophorula rufiventris,FALSE
Anthophorula scapalis,Anthophorula scapalis,FALSE
Anthophorula sidae,Anthophorula sidae,FALSE
Anthophorula texana,Anthophorula texana,FALSE
Anthophorula torticornis,Anthophorula torticornis,FALSE
Anthophorula tricinctula,Anthophorula tricinctula,FALSE
Anthophorula varleyi,Anthophorula varleyi,FALSE
Ashmeadiella altadenae,Ashmeadiella altadenae,FALSE
Ashmeadiella aridula,Ashmeadiella aridula,FALSE
Ashmeadiella australis,Ashmeadiella australis,FALSE
Ashmeadiella barberi,Ashmeadiella barberi,FALSE
Ashmeadiella bigeloviae,Ashmeadiella bigeloviae,FALSE
Ashmeadiella biscopula,Ashmeadiella biscopula,FALSE
Ashmeadiella breviceps,Ashmeadiella breviceps,FALSE
Ashmeadiella bucconis,Ashmeadiella bucconis,FALSE
Ashmeadiella cactorum,Ashmeadiella cactorum,FALSE
Ashmeadiella californica,Ashmeadiella californica,FALSE
Ashmeadiella cazieri,Ashmeadiella cazieri,FALSE
Ashmeadiella chumashae,Ashmeadiella chumashae,FALSE
Ashmeadiella clypeodentata,Ashmeadiella clypeodentata,FALSE
Ashmeadiella cockerelli,Ashmeadiella cockerelli,FALSE
Ashmeadiella cubiceps,Ashmeadiella cubiceps,FALSE
Ashmeadiella difugita,Ashmeadiella difugita,FALSE
Ashmeadiella dimalla,Ashmeadiella dimalla,FALSE
Ashmeadiella erema,Ashmeadiella erema,FALSE
Ashmeadiella eurynorhyncha,Ashmeadiella eurynorhyncha,FALSE
Ashmeadiella femorata,Ashmeadiella femorata,FALSE
Ashmeadiella floridana,Ashmeadiella floridana,FALSE
Ashmeadiella foveata,Ashmeadiella foveata,FALSE
Ashmeadiella foxiella,Ashmeadiella foxiella,FALSE
Ashmeadiella gillettei,Ashmeadiella gillettei,FALSE
Ashmeadiella holtii,Ashmeadiella holtii,FALSE
Ashmeadiella hurdiana,Ashmeadiella hurdiana,FALSE
Ashmeadiella inyoensis,Ashmeadiella inyoensis,FALSE
Ashmeadiella leachi,Ashmeadiella leachi,FALSE
Ashmeadiella leucozona,Ashmeadiella leucozona,FALSE
Ashmeadiella lutzi,Ashmeadiella lutzi,FALSE
Ashmeadiella maxima,Ashmeadiella maxima,FALSE
Ashmeadiella meliloti,Ashmeadiella meliloti,FALSE
Ashmeadiella micheneri,Ashmeadiella micheneri,FALSE
Ashmeadiella neomexicana,Ashmeadiella neomexicana,FALSE
Ashmeadiella occipitalis,Ashmeadiella occipitalis,FALSE
Ashmeadiella opuntiae,Ashmeadiella opuntiae,FALSE
Ashmeadiella parkinsoniae,Ashmeadiella parkinsoniae,FALSE
Ashmeadiella pronitens,Ashmeadiella pronitens,FALSE
Ashmeadiella prosopidis,Ashmeadiella prosopidis,FALSE
Ashmeadiella rhodognatha,Ashmeadiella rhodognatha,FALSE
Ashmeadiella rubrella,Ashmeadiella rubrella,FALSE
Ashmeadiella rufipes,Ashmeadiella rufipes,FALSE
Ashmeadiella rufitarsis,Ashmeadiella rufitarsis,FALSE
Ashmeadiella salviae,Ashmeadiella salviae,FALSE
Ashmeadiella sculleni,Ashmeadiella sculleni,FALSE
Ashmeadiella sonora,Ashmeadiella sonora,FALSE
Ashmeadiella stenognatha,Ashmeadiella stenognatha,FALSE
Ashmeadiella stevensi,Ashmeadiella stevensi,FALSE
Ashmeadiella timberlakei,Ashmeadiella timberlakei,FALSE
Ashmeadiella titusi,Ashmeadiella titusi,FALSE
Ashmeadiella truncativentris,Ashmeadiella truncativentris,FALSE
Ashmeadiella vandykiella,Ashmeadiella vandykiella,FALSE
Ashmeadiella xenomastax,Ashmeadiella xenomastax,FALSE
Atoposmia abjecta,Atoposmia abjecta,FALSE
Atoposmia anthodyta,Atoposmia anthodyta,FALSE
Atoposmia arizonensis,Atoposmia arizonensis,FALSE
Atoposmia beameri,Atoposmia beameri,FALSE
Atoposmia copelandica,Atoposmia copelandica,FALSE
Atoposmia daleae,Atoposmia daleae,FALSE
Atoposmia elongata,Atoposmia elongata,FALSE
Atoposmia enceliae,Atoposmia enceliae,FALSE
Atoposmia hebitis,Atoposmia hebitis,FALSE
Atoposmia hemizoniae,Atoposmia hemizoniae,FALSE
Atoposmia hypostomalis,Atoposmia hypostomalis,FALSE
Atoposmia maryae,Atoposmia maryae,FALSE
Atoposmia mirifica,Atoposmia mirifica,FALSE
Atoposmia namatophila,Atoposmia namatophila,FALSE
Atoposmia nitidivitta,Atoposmia nitidivitta,FALSE
Atoposmia oregona,Atoposmia oregona,FALSE
Atoposmia panamintensis,Atoposmia panamintensis,FALSE
Atoposmia phaceliarum,Atoposmia phaceliarum,FALSE
Atoposmia pycnognatha,Atoposmia pycnognatha,FALSE
Atoposmia robustula,Atoposmia robustula,FALSE
Atoposmia rupestris,Atoposmia rupestris,FALSE
Atoposmia segregata,Atoposmia segregata,FALSE
Atoposmia timberlakei,Atoposmia timberlakei,FALSE
Atoposmia triodonta,Atoposmia triodonta,FALSE
Atoposmia viguierae,Atoposmia viguierae,FALSE
Augochlora aurifera,Augochlora aurifera,FALSE
Augochlora azteca,Augochlora azteca,FALSE
Augochlora nigrocyanea,Augochlora nigrocyanea,FALSE
Augochlora pura,Augochlora pura,FALSE
Augochlorella aurata,Augochlorella aurata,FALSE
Augochlorella bracteata,Augochlorella bracteata,FALSE
Augochlorella gratiosa,Augochlorella gratiosa,FALSE
Augochlorella karankawa,Augochlorella karankawa,FALSE
Augochlorella neglectula,Augochlorella neglectula,FALSE
Augochlorella persimilis,Augochlorella persimilis,FALSE
Augochlorella pomoniella,Augochlorella pomoniella,FALSE
Augochloropsis anonyma,Augochloropsis anonyma,FALSE
Augochloropsis metallica,Augochloropsis metallica,FALSE
Augochloropsis sumptuosa,Augochloropsis sumptuosa,FALSE
Bombus affinis,Bombus affinis,FALSE
Bombus appositus,Bombus appositus,FALSE
Bombus ashtoni,Bombus ashtoni,FALSE
Bombus auricomus,Bombus auricomus,FALSE
Bombus bimaculatus,Bombus bimaculatus,FALSE
Bombus borealis,Bombus borealis,FALSE
Bombus caliginosus,Bombus caliginosus,FALSE
Bombus centralis,Bombus centralis,FALSE
Bombus citrinus,Bombus citrinus,FALSE
Bombus cockerelli,Bombus cockerelli,FALSE
Bombus crotchii,Bombus crotchii,FALSE
Bombus flavifrons,Bombus flavifrons,FALSE
Bombus franklini,Bombus franklini,FALSE
Bombus fraternus,Bombus fraternus,FALSE
Bombus frigidus,Bombus frigidus,FALSE
Bombus griseocollis,Bombus griseocollis,FALSE
Bombus huntii,Bombus huntii,FALSE
Bombus impatiens,Bombus impatiens,FALSE
Bombus insularis,Bombus insularis,FALSE
Bombus kirbiellus,Bombus kirbiellus,FALSE
Bombus melanopygus,Bombus melanopygus,FALSE
Bombus mixtus,Bombus mixtus,FALSE
Bombus morrisoni,Bombus morrisoni,FALSE
Bombus nevadensis,Bombus nevadensis,FALSE
Bombus occidentalis,Bombus occidentalis,FALSE
Bombus perplexus,Bombus perplexus,FALSE
Bombus rufocinctus,Bombus rufocinctus,FALSE
Bombus sandersoni,Bombus sandersoni,FALSE
Bombus sitkensis,Bombus sitkensis,FALSE
Bombus sonorus,Bombus sonorus,FALSE
Bombus suckleyi,Bombus suckleyi,FALSE
Bombus sylvicola,Bombus sylvicola,FALSE
Bombus ternarius,Bombus ternarius,FALSE
Bombus terricola,Bombus terricola,FALSE
Bombus vagans,Bombus vagans,FALSE
Bombus vandykei,Bombus vandykei,FALSE
Bombus variabilis,Bombus variabilis,FALSE
Bombus vosnesenskii,Bombus vosnesenskii,FALSE
Brachynomada annectens,Brachynomada annectens,FALSE
Brachynomada grindeliae,Brachynomada grindeliae,FALSE
Brachynomada margaretae,Brachynomada margaretae,FALSE
Brachynomada melanantha,Brachynomada melanantha,FALSE
Brachynomada nimia,Brachynomada nimia,FALSE
Brachynomada sidaefloris,Brachynomada sidaefloris,FALSE
Calliopsis andreniformis,Calliopsis andreniformis,FALSE
Calliopsis anomoptera,Calliopsis anomoptera,FALSE
Calliopsis australior,Calliopsis australior,FALSE
Calliopsis barbata,Calliopsis barbata,FALSE
Calliopsis barri,Calliopsis barri,FALSE
Calliopsis beamerorum,Calliopsis beamerorum,FALSE
Calliopsis bernardinensis,Calliopsis bernardinensis,FALSE
Calliopsis boharti,Calliopsis boharti,FALSE
Calliopsis callops,Calliopsis callops,FALSE
Calliopsis callosa,Calliopsis callosa,FALSE
Calliopsis cazieri,Calliopsis cazieri,FALSE
Calliopsis chlorops,Calliopsis chlorops,FALSE
Calliopsis coloradensis,Calliopsis coloradensis,FALSE
Calliopsis coloratipes,Calliopsis coloratipes,FALSE
Calliopsis comptula,Calliopsis comptula,FALSE
Calliopsis crypta,Calliopsis crypta,FALSE
Calliopsis deserticola,Calliopsis deserticola,FALSE
Calliopsis edwardsii,Calliopsis edwardsii,FALSE
Calliopsis empelia,Calliopsis empelia,FALSE
Calliopsis filiorum,Calliopsis filiorum,FALSE
Calliopsis foleyi,Calliopsis foleyi,FALSE
Calliopsis fracta,Calliopsis fracta,FALSE
Calliopsis fulgida,Calliopsis fulgida,FALSE
Calliopsis gilva,Calliopsis gilva,FALSE
Calliopsis helenae,Calliopsis helenae,FALSE
Calliopsis helianthi,Calliopsis helianthi,FALSE
Calliopsis hesperia,Calliopsis hesperia,FALSE
Calliopsis hirsutifrons,Calliopsis hirsutifrons,FALSE
Calliopsis hondurasica,Calliopsis hondurasica,FALSE
Calliopsis larreae,Calliopsis larreae,FALSE
Calliopsis limbus,Calliopsis limbus,FALSE
Calliopsis linsleyi,Calliopsis linsleyi,FALSE
Calliopsis macswaini,Calliopsis macswaini,FALSE
Calliopsis meliloti,Calliopsis meliloti,FALSE
Calliopsis mellipes,Calliopsis mellipes,FALSE
Calliopsis michenerella,Calliopsis michenerella,FALSE
Calliopsis micheneri,Calliopsis micheneri,FALSE
Calliopsis nebraskensis,Calliopsis nebraskensis,FALSE
Calliopsis nigromaculata,Calliopsis nigromaculata,FALSE
Calliopsis obscurella,Calliopsis obscurella,FALSE
Calliopsis pectidis,Calliopsis pectidis,FALSE
Calliopsis persimilis,Calliopsis persimilis,FALSE
Calliopsis personata,Calliopsis personata,FALSE
Calliopsis phaceliae,Calliopsis phaceliae,FALSE
Calliopsis philiphunteri,Calliopsis philiphunteri,FALSE
Calliopsis puellae,Calliopsis puellae,FALSE
Calliopsis pugionis,Calliopsis pugionis,FALSE
Calliopsis rhodophila,Calliopsis rhodophila,FALSE
Calliopsis rogeri,Calliopsis rogeri,FALSE
Calliopsis rozeni,Calliopsis rozeni,FALSE
Calliopsis scitula,Calliopsis scitula,FALSE
Calliopsis scutellaris,Calliopsis scutellaris,FALSE
Calliopsis smithi,Calliopsis smithi,FALSE
Calliopsis snellingi,Calliopsis snellingi,FALSE
Calliopsis squamifera,Calliopsis squamifera,FALSE
Calliopsis subalpina,Calliopsis subalpina,FALSE
Calliopsis teucrii,Calliopsis teucrii,FALSE
Calliopsis timberlakei,Calliopsis timberlakei,FALSE
Calliopsis trifolii,Calliopsis trifolii,FALSE
Calliopsis verbenae,Calliopsis verbenae,FALSE
Calliopsis xenus,Calliopsis xenus,FALSE
Calliopsis zebrata,Calliopsis zebrata,FALSE
Calliopsis zonalis,Calliopsis zonalis,FALSE
Caupolicana electa,Caupolicana electa,FALSE
Caupolicana floridana,Caupolicana floridana,FALSE
Caupolicana ocellata,Caupolicana ocellata,FALSE
Caupolicana yarrowi,Caupolicana yarrowi,FALSE
Cemolobus ipomoeae,Cemolobus ipomoeae,FALSE
Centris angustifrons,Centris angustifrons,FALSE
Centris atripes,Centris atripes,FALSE
Centris caesalpiniae,Centris caesalpiniae,FALSE
Centris californica,Centris californica,FALSE
Centris cockerelli,Centris cockerelli,FALSE
Centris decolorata,Centris decolorata,FALSE
Centris errans,Centris errans,FALSE
Centris hoffmanseggiae,Centris hoffmanseggiae,FALSE
Centris lanosa,Centris lanosa,FALSE
Centris mexicana,Centris mexicana,FALSE
Centris nitida,Centris nitida,FALSE
Centris pallida,Centris pallida,FALSE
Centris rhodomelas,Centris rhodomelas,FALSE
Centris rhodopus,Centris rhodopus,FALSE
Centris ruthannae,Centris ruthannae,FALSE
Centris tiburonensis,Centris tiburonensis,FALSE
Centris zacateca,Centris zacateca,FALSE
Ceratina acantha,Ceratina acantha,FALSE
Ceratina apacheorum,Ceratina apacheorum,FALSE
Ceratina arizonensis,Ceratina arizonensis,FALSE
Ceratina calcarata,Ceratina calcarata,FALSE
Ceratina cobaltina,Ceratina cobaltina,FALSE
Ceratina cockerelli,Ceratina cockerelli,FALSE
Ceratina dallatorreana,Ceratina dallatorreana,FALSE
Ceratina diodonta,Ceratina diodonta,FALSE
Ceratina dupla,Ceratina dupla,FALSE
Ceratina hurdi,Ceratina hurdi,FALSE
Ceratina melanoptera,Ceratina melanoptera,FALSE
Ceratina micheneri,Ceratina micheneri,FALSE
Ceratina mikmaqi,Ceratina mikmaqi,FALSE
Ceratina nanula,Ceratina nanula,FALSE
Ceratina neomexicana,Ceratina neomexicana,FALSE
Ceratina pacifica,Ceratina pacifica,FALSE
Ceratina punctigena,Ceratina punctigena,FALSE
Ceratina sequoiae,Ceratina sequoiae,FALSE
Ceratina shinnersi,Ceratina shinnersi,FALSE
Ceratina strenua,Ceratina strenua,FALSE
Ceratina tejonensis,Ceratina tejonensis,FALSE
Ceratina texana,Ceratina texana,FALSE
Ceratina timberlakei,Ceratina timberlakei,FALSE
Chelostoma bernardinum,Chelostoma bernardinum,FALSE
Chelostoma californicum,Chelostoma californicum,FALSE
Chelostoma campanularum,Chelostoma campanularum,FALSE
Chelostoma cockerelli,Chelostoma cockerelli,FALSE
Chelostoma incisulum,Chelostoma incisulum,FALSE
Chelostoma marginatum,Chelostoma marginatum,FALSE
Chelostoma minutum,Chelostoma minutum,FALSE
Chelostoma phaceliae,Chelostoma phaceliae,FALSE
Chelostoma philadelphi,Chelostoma philadelphi,FALSE
Chelostoma rapunculi,Chelostoma rapunculi,FALSE
Chelostoma tetramerum,Chelostoma tetramerum,FALSE
Coelioxys apacheorum,Coelioxys apacheorum,FALSE
Coelioxys aperta,Coelioxys aperta,FALSE
Coelioxys banksi,Coelioxys banksi,FALSE
Coelioxys boharti,Coelioxys boharti,FALSE
Coelioxys coturnix,Coelioxys coturnix,FALSE
Coelioxys deani,Coelioxys deani,FALSE
Coelioxys dolichos,Coelioxys dolichos,FALSE
Coelioxys edita,Coelioxys edita,FALSE
Coelioxys erysimi,Coelioxys erysimi,FALSE
Coelioxys galactiae,Coelioxys galactiae,FALSE
Coelioxys germanus,Coelioxys germanus,FALSE
Coelioxys gilensis,Coelioxys gilensis,FALSE
Coelioxys gonaspis,Coelioxys gonaspis,FALSE
Coelioxys grindeliae,Coelioxys grindeliae,FALSE
Coelioxys hunteri,Coelioxys hunteri,FALSE
Coelioxys insita,Coelioxys insita,FALSE
Coelioxys menthae,Coelioxys menthae,FALSE
Coelioxys mesae,Coelioxys mesae,FALSE
Coelioxys mexicanus,Coelioxys mexicanus,FALSE
Coelioxys mitchelli,Coelioxys mitchelli,FALSE
Coelioxys modestus,Coelioxys modestus,FALSE
Coelioxys novomexicanus,Coelioxys novomexicanus,FALSE
Coelioxys obtusiventris,Coelioxys obtusiventris,FALSE
Coelioxys octodentatus,Coelioxys octodentatus,FALSE
Coelioxys piercei,Coelioxys piercei,FALSE
Coelioxys porterae,Coelioxys porterae,FALSE
Coelioxys rufitarsis,Coelioxys rufitarsis,FALSE
Coelioxys sayi,Coelioxys sayi,FALSE
Coelioxys slossoni,Coelioxys slossoni,FALSE
Coelioxys sodalis,Coelioxys sodalis,FALSE
Coelioxys soledadensis,Coelioxys soledadensis,FALSE
Colletes aberrans,Colletes aberrans,FALSE
Colletes aestivalis,Colletes aestivalis,FALSE
Colletes albescens,Colletes albescens,FALSE
Colletes algarobiae,Colletes algarobiae,FALSE
Colletes americanus,Colletes americanus,FALSE
Colletes andrewsi,Colletes andrewsi,FALSE
Colletes angelicus,Colletes angelicus,FALSE
Colletes annae,Colletes annae,FALSE
