scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Lasioglossum zephyrus,40.083,-77.116,691,6694629323912.142,669462932.3912143,TRUE,191.06967213114757,193.5,115.7,266,150.3
Leiopodus singularis,31.571,-108.844,69,1611927441033.9834,161192744.10339835,TRUE,221.78378378378378,227,180.2,264,83.80000000000001
Lithurgopsis apicalis,35.198,-110.791,243,2670034963084.338,267003496.3084338,TRUE,166.17840375586854,168,120.2,201.8,81.60000000000001
Lithurgopsis echinocacti,32.2,-110.92,39,513485582764.23663,51348558.27642366,TRUE,200.61764705882354,222,132,242.7,110.69999999999999
Lithurgopsis gibbosa,30.595,-96.773,89,1899813604790.316,189981360.4790316,TRUE,137.46511627906978,139,122.5,153,30.5
Lithurgopsis listrota,34.244,-116.2775,6,6599386480.201172,659938.6480201172,TRUE,136.75,136.5,118.1,155.6,37.5
Lithurgopsis littoralis,26.711,-99.728,169,2077311482836.9446,207731148.28369448,TRUE,131.15131578947367,132.5,93.30000000000001,166,72.69999999999999
Lithurgopsis planifrons,18.964,-101.617,17,1313625379155.554,131362537.9155554,TRUE,147.76470588235293,113,62.4,304,241.6
Macropis ciliata,41.074,-73.9545,74,2255727673957.3403,225572767.39573404,TRUE,181.66666666666666,180,164.8,199.8,35
Macropis nuda,43.67,-76.2495,184,4471513056003.982,447151305.60039824,TRUE,193.635593220339,195,180.7,211,30.30000000000001
Macropis patellata,40.9905,-74.06200000000001,36,510836574918.77246,51083657.49187725,TRUE,196.33333333333334,192,183.4,215.59999999999997,32.19999999999996
Macropis steironematis,39.06,-89.882,9,802497190766.1858,80249719.07661858,TRUE,174.4,174,170.60000000000002,178.2,7.599999999999966
Macrotera arcuata,35.557,-116.0155,186,889571200161.1782,88957120.01611783,TRUE,129.2405063291139,126,101.7,155,53.3
Macrotera bidenticauda,29.298,-103.2,4,217721961.65497398,21772.1961654974,TRUE,162,171,121.4,195.4,74
Macrotera carinata,33.647,-116.377,7,2014715899.144135,201471.58991441352,TRUE,112,118,88.8,132.8,44.000000000000014
Macrotera crassa,30.381999999999998,-99.80850000000001,12,47257056604.031494,4725705.660403149,TRUE,137.08333333333334,137,124.2,152.89999999999998,28.699999999999974
Macrotera echinocacti,29.423,-110.817,49,284446225726.59216,28444622.572659217,TRUE,234.67391304347825,228,225,260,35
Macrotera haplura,32.591,-109.141,25,423526536050.16785,42352653.60501679,TRUE,209.8181818181818,245.5,103.9,260.9,156.99999999999997
Macrotera knulli,25.4845,-101.8215,22,108090736096.6885,10809073.60966885,TRUE,177.23809523809524,172,151,221,70
Macrotera laticauda,29.9065,-101.9285,8,730159104847.4406,73015910.48474406,TRUE,125.66666666666667,104,103,170,67
Macrotera latior,31.892,-109.251,325,941808746801.4725,94180874.68014726,TRUE,221.12444444444444,227,172.2,255,82.80000000000001
Macrotera lobata,25.825,-101.483,8,28155895324.448845,2815589.5324448845,TRUE,82.14285714285714,84,75,87.8,12.799999999999997
Macrotera magniceps,34.332,-106.726,11,14105673975.59137,1410567.397559137,TRUE,244.25,242,242,248.3,6.300000000000011
Macrotera mellea,32.241,-111.167,69,574493251211.8583,57449325.12118583,TRUE,237.09677419354838,239,216,271,55
Macrotera mortuaria,35.03,-115.934,35,193564978172.1225,19356497.81721225,TRUE,119.38709677419355,113,94,151,57
Macrotera nigrella,36.43,-116.85,11,21984004961.927933,2198400.4961927934,TRUE,120.45454545454545,118,87,150,63
Macrotera opacella,38.589,-110.703,29,207747049438.138,20774704.9438138,TRUE,202.77777777777777,207,165,240.8,75.80000000000001
Macrotera opuntiae,40.015,-105.27,20,31191716300.63302,3119171.630063302,TRUE,172.84615384615384,169,151.4,198.60000000000002,47.20000000000002
Macrotera parkeri,31.371,-109.148,29,180531333020.963,18053133.302096304,TRUE,112.3103448275862,93,78.80000000000001,175.6,96.79999999999998
Macrotera portalis,31.9155,-108.469,100,377838889947.4835,37783888.994748354,TRUE,227.71929824561403,234,202.2,256.4,54.19999999999999
Macrotera robertsi,30.715,-99.786,1,3475465682.1358566,347546.5682135857,TRUE,153,153,153,153,0
Macrotera rubida,30.615000000000002,-108.4605,2,45970424033.4444,4597042.40334444,TRUE,230,230,230,230,0
Macrotera solitaria,31.65,-109.227,8,35546633854.934105,3554663.3854934108,TRUE,216.4,233,168.79999999999998,245.2,76.4
Macrotera texana,31.2935,-100.1425,34,463535042100.32904,46353504.2100329,TRUE,141.65384615384616,138,125,158.5,33.5
Macrotera tristella,32.83,-116.994,18,53574688452.97467,5357468.845297467,TRUE,143.5,149.5,131.6,150.1,18.5
Martinapis luteicornis,32.6965,-106.72,126,939731094442.112,93973109.44421121,TRUE,207.9736842105263,203,163.5,247,83.5
Martinapis occidentalis,33.588,-115.42,26,69589659345.23627,6958965.934523627,TRUE,222.54166666666666,246,91,294.9,203.89999999999998
Megachile addenda,39.698,-80.272,221,7146994316556.267,714699431.6556267,TRUE,167.65034965034965,171,136,197,61
Megachile adelphodonta,31.53,-109.864,24,126454204656.39539,12645420.465639539,TRUE,236.3846153846154,250,209.60000000000002,258.8,49.19999999999999
Megachile agustini,33.8,-109.115,121,3171036098899.02,317103609.889902,TRUE,232.90243902439025,235.5,188.3,294.6,106.30000000000001
Megachile alata,33.763000000000005,-116.552,22,343280583563.8019,34328058.35638019,TRUE,129.75,109.5,88.4,169.50000000000014,81.10000000000014
Megachile albitarsis,29.536,-94.655,579,6319368805981.3955,631936880.5981395,TRUE,218.15976331360946,216,154.60000000000002,288,133.39999999999998
Megachile amica,30.757,-100.643,23,703530789695.8749,70353078.96958749,TRUE,119.13636363636364,111,100,168.20000000000005,68.20000000000005
Megachile angelarum,36.985,-118.925,450,4567927950058.622,456792795.00586224,TRUE,199.01262626262627,198,161,237.5,76.5
Megachile anograe,40.692,-111.906,38,1521612064087.5918,152161206.40875918,TRUE,164.5,171,117.60000000000001,192.4,74.8
Megachile astragali,34.583,-116.46,11,219141595314.3493,21914159.53143493,TRUE,128.125,132,119.20000000000002,137.3,18.099999999999994
Megachile bahamensis,25.775,-80.617,23,48838145824.44302,4883814.582444303,TRUE,155.625,156.5,45.5,273,227.5
Megachile boharti,32.3425,-110.8655,4,3412612620.8289337,341261.2620828934,TRUE,105,109,81.8,125,43.2
Megachile bradleyi,35.4995,-113.93299999999999,8,601057360596.7943,60105736.05967943,TRUE,213.71428571428572,243,125,255.60000000000002,130.60000000000002
Megachile brevis,38.976,-97.1435,3044,12638811445400.377,1263881144.5400379,TRUE,203.44369622147397,208,136,268,132
Megachile brimleyi,30.389,-81.352,9,290129451274.89026,29012945.127489027,TRUE,219.2,214,205.8,237,31.19999999999999
Megachile browni,34.289,-114.07,35,430056229280.4013,43005622.92804013,TRUE,151.03225806451613,154,121,179,58
Megachile bruneri,37.259,-111.189,6,504219924785.1118,50421992.478511184,TRUE,209.25,215.5,191.9,221.6,29.69999999999999
Megachile campanulae,41.938,-82.321,581,6123879846511.292,612387984.6511292,TRUE,169.42391304347825,188,104,230,126
Megachile casadae,34.5205,-106.633,72,1791534860449.6436,179153486.04496437,TRUE,136.46153846153845,127.5,101,186,85
Megachile centuncularis,41.965,-79.61,378,8917709988932.691,891770998.8932692,TRUE,202.0040322580645,201,157.7,257.3,99.60000000000002
Megachile chichimeca,20.934,-96.363,190,2430811675354.813,243081167.5354813,TRUE,199.54395604395603,205,53.1,334.90000000000003,281.8
Megachile chilopsidis,32.650999999999996,-112.5085,144,1822604222836.2073,182260422.28362074,TRUE,118.18018018018019,113,82,160,78
Megachile chomskyi,31.6385,-102.8175,6,53965580600.85388,5396558.060085389,TRUE,NA,NA,NA,NA,NA
Megachile circumcincta,64.15,-145.388,41,3446161835363.8047,344616183.53638047,TRUE,174.4,179.5,154.8,193.4,38.599999999999994
Megachile cleomis,37.85,-111.64,11,1491079924222.9224,149107992.42229223,TRUE,183.66666666666666,171,160,220,60
Megachile cochisiana,35.8345,-110.334,42,1687284936245.7231,168728493.62457234,TRUE,205.36,218,138.4,262,123.6
Megachile coloradensis,40.015,-105.27,1,3302977343.901779,330297.73439017794,TRUE,NA,NA,NA,NA,NA
Megachile comata,33.187,-105.698,141,2132235238028.1628,213223523.8028163,TRUE,198.98214285714283,204,114.70000000000002,262,147.29999999999998
Megachile coquilletti,37.104,-117.372,465,3947768171915.657,394776817.19156575,TRUE,184.91169451073986,183,132.8,243,110.19999999999999
Megachile dakotensis,40.752,-102.117,21,1981483407412.2993,198148340.74122995,TRUE,175.75,187.5,158.2,221.1,62.900000000000006
Megachile davidsoni,34.081,-116.8885,76,885058339930.9963,88505833.99309964,TRUE,173.77941176470588,178,150.8,196.3,45.5
Megachile deflexa,30.64,-96.313,56,2834820809972.733,283482080.9972733,TRUE,175.92307692307693,173.5,147.1,206.5,59.400000000000006
Megachile dentitarsus,41.87,-110.473,87,2122083963293.0176,212208396.32930177,TRUE,213.85507246376812,216,167,264,97
Megachile discorhina,33.2245,-113.798,200,1415334657572.3633,141533465.75723633,TRUE,115.74137931034483,114,87,144.70000000000002,57.70000000000002
Megachile dulciana,33.034,-116.735,1,8366604893.320969,836660.4893320969,TRUE,NA,NA,NA,NA,NA
Megachile exilis,31.898,-85.487,419,5215420616320.506,521542061.63205063,TRUE,194.4,198,128.9,255,126.1
Megachile fidelis,37.3645,-117.7935,526,2837995912254.621,283799591.22546214,TRUE,213.13882863340564,213,179,249,70
Megachile fortis,39.184,-97.8,97,2174282345497.7449,217428234.5497745,TRUE,212.50666666666666,221,176.8,247.20000000000002,70.4
Megachile frigida,43.101,-109.252,625,14147216234311.791,1414721623.4311793,TRUE,194.78649237472766,195,167,225.2,58.19999999999999
Megachile frugalis,33.668,-111.456,403,9366636234303.953,936663623.4303954,TRUE,186.53115727002967,184,118,243.40000000000003,125.40000000000003
Megachile fucata,33.257999999999996,-111.433,166,834274225350.0247,83427422.53500247,TRUE,111.15189873417721,113,84.7,134.3,49.60000000000001
Megachile gemula,42.084,-80.509,542,9892041739257.504,989204173.9257505,TRUE,183.4366576819407,185,150,215,65
Megachile gentilis,33.782,-116.529,711,6869242980539.262,686924298.0539262,TRUE,193.03054662379424,196.5,122.1,256.9,134.79999999999998
Megachile georgica,28.609,-81.207,232,2051577031493.227,205157703.14932272,TRUE,197.31553398058253,194.5,121.5,269,147.5
Megachile gravita,35.434,-119.56800000000001,36,137194680086.11139,13719468.008611139,TRUE,155.55555555555554,163,129.6,173.8,44.20000000000002
Megachile hilata,40.92,-111.83,7,257607563278.97086,25760756.327897087,TRUE,199.33333333333334,216,162,220,58
Megachile hookeri,38.588,-110.749,6,309141508940.13623,30914150.894013625,TRUE,244.33333333333334,245.5,229,258.5,29.5
Megachile impartita,32.5365,-100.39699999999999,2,144205077817.83508,14420507.781783508,TRUE,147,147,147,147,0
Megachile inermis,44.4685,-96.215,670,11951933255665.201,1195193325.5665202,TRUE,204.636690647482,210,175.5,238.5,63
Megachile ingenua,38.862,-77.536,5,131070211125.70422,13107021.112570424,TRUE,161.33333333333334,164,151.2,170.39999999999998,19.19999999999999
Megachile inimica,31.981,-98.5215,672,9082675086630.072,908267508.6630073,TRUE,217.91666666666669,226,144.1,271,126.9
Megachile innupta,41.382999999999996,-102.3005,2,25054387813.91989,2505438.7813919894,TRUE,211,211,202.2,219.8,17.600000000000023
Megachile instita,28.799,-101.733,32,1814167781973.3042,181416778.19733042,TRUE,103.90322580645162,95,78,116,38
Megachile integra,30.667,-96.293,90,3847669056421.419,384766905.64214194,TRUE,215.18666666666667,228,165,256.6,91.60000000000002
Megachile integrella,32.135,-79.6485,8,294459814859.251,29445981.4859251,TRUE,160.4,169,135,179.4,44.400000000000006
Megachile inyoensis,33.038,-111.41,4,156181756144.01486,15618175.614401488,TRUE,166.25,147.5,111,236.5,125.5
Megachile lapponica,45.26,-110.49,60,11647955862106.344,1164795586.2106345,TRUE,193.5,203.5,166.70000000000002,221.20000000000002,54.5
Megachile latimanus,43.14,-83.4,1307,8656006135442.63,865600613.544263,TRUE,214.77474747474747,216,179,250,71
Megachile legalis,38.6265,-113.5755,26,1044546713865.904,104454671.3865904,TRUE,163.34782608695653,158,125.60000000000001,191,65.39999999999999
Megachile lippiae,32.312,-108.414,677,10430408100297.045,1043040810.0297046,TRUE,179.30353817504658,185,105,239,134
Megachile lobatifrons,33.641000000000005,-109.757,70,982105760853.6104,98210576.08536103,TRUE,160.61363636363637,155.5,123.69999999999999,225.90000000000015,102.20000000000016
Megachile macneilli,27.773,-82.64,1,4169221020.892334,416922.1020892334,TRUE,NA,NA,NA,NA,NA
Megachile manifesta,37.275,-107.879,75,2060037730583.4368,206003773.05834368,TRUE,223.64705882352942,233,182,254,72
Megachile manni,28.433,-109.171,5,54915935793.35748,5491593.579335748,TRUE,207.75,229.5,167.4,230.7,63.29999999999998
Megachile maurata,34.105999999999995,-116.5895,16,1050791293735.0238,105079129.37350239,TRUE,118.53333333333333,119,100.4,143.8,43.400000000000006
Megachile melanderi,31.7025,-106.91550000000001,18,352508350551.9245,35250835.05519245,TRUE,112,110,100,124.1,24.099999999999994
Megachile melanophaea,43.767,-106.992,840,14790424696067.9,1479042469.60679,TRUE,184.75153374233128,185,161.1,210,48.900000000000006
Megachile mellitarsis,37.8825,-111.697,62,2989660796604.1504,298966079.66041505,TRUE,187.04255319148936,197,127.4,225.79999999999998,98.39999999999998
Megachile mendica,38.948,-80.432,2547,10545313750523.932,1054531375.0523932,TRUE,206.8531883341572,210,147,266,119
Megachile micheneri,38.9755,-108.6745,2,44915276757.8642,4491527.67578642,TRUE,239,239,239,239,0
Megachile mojavensis,34.2845,-112.481,6,341734510836.6106,34173451.083661065,TRUE,118.5,118.5,110.9,126.1,15.199999999999989
Megachile montivaga,38.364,-109.141,859,11612763479386.152,1161276347.9386153,TRUE,189.50666666666666,191,131.4,244,112.6
Megachile mucida,35.431,-84.523,79,4996920363785.59,499692036.378559,TRUE,141.6031746031746,139,89.4,206.8,117.4
Megachile mucorosa,33.6,-102.931,99,1940583445726.2473,194058344.57262474,TRUE,166.5921052631579,162,131,197.5,66.5
Megachile nelsoni,32.08,-105.27,3,312512802349.73083,31251280.234973084,TRUE,169,169,114.60000000000001,223.39999999999998,108.79999999999997
Megachile nevadensis,37.805,-116.828,260,1648447194048.6497,164844719.40486497,TRUE,250.19166666666666,252,226,273.1,47.10000000000002
Megachile newberryae,31.332,-109.281,218,1883861060305.3396,188386106.03053397,TRUE,112.51546391752578,106.5,83,142.50000000000009,59.500000000000085
Megachile odontostoma,32.228,-111.5755,150,1191317500433.7002,119131750.04337002,TRUE,112.92561983471074,111,87,139,52
Megachile oenotherae,35.75,-78.65,16,534628062063.707,53462806.2063707,TRUE,140.28571428571428,136.5,123.5,168.5,45
Megachile onobrychidis,38.545,-120.9255,370,5595791110144.291,559579111.0144291,TRUE,206.07260726072607,207,154.2,256.8,102.60000000000002
Megachile oslari,39.804,-109.456,3,85135675843.62796,8513567.584362796,TRUE,161,161,161,161,0
Megachile pagosiana,37.194,-107.048,1,2651778474.229107,265177.8474229107,TRUE,NA,NA,NA,NA,NA
Megachile palmensis,33.83,-115.014,25,338354161177.2123,33835416.11772123,TRUE,106.0952380952381,106,85,125,40
Megachile parallela,32.8855,-103.2505,1656,10632147766922.887,1063214776.6922888,TRUE,213.15985401459855,218.5,144.9,273,128.1
Megachile parksi,28.668,-97.238,3,26723954357.17432,2672395.4357174323,TRUE,155.33333333333334,130,127.6,193.2,65.6
Megachile pascoensis,35.434,-120.546,47,342176173497.92944,34217617.34979294,TRUE,152.17073170731706,156,125,173,48
Megachile perihirta,41.2215,-117.372,1554,8016523310908.626,801652331.0908626,TRUE,209.51510791366908,208,163,262,99
Megachile petulans,33.264,-85.481,487,7497084304187.729,749708430.4187729,TRUE,207.6534090909091,205.5,152.1,271,118.9
Megachile policaris,30.667,-99.1155,1044,9997826590580.566,999782659.0580567,TRUE,194.93609865470853,196,118,273,155
Megachile prosopidis,33.586,-110.6995,192,4246218118144.022,424621811.8144022,TRUE,187.60927152317882,186,129,253,124
Megachile pruina,28.475,-82.351,126,4331330083908.993,433133008.39089936,TRUE,204.42307692307693,225.5,117.30000000000001,286.1,168.8
Megachile pseudobrevis,30.367,-82.011,102,3179122753364.908,317912275.3364908,TRUE,211.94520547945206,214,116,299,183
Megachile pseudolegalis,27.773,-82.64,1,3015453733.6031303,301545.37336031307,TRUE,NA,NA,NA,NA,NA
Megachile pseudonigra,35.423,-120.073,13,703746324051.8843,70374632.40518843,TRUE,140,125,119.2,175.6,56.39999999999999
Megachile pugnata,42.3335,-93.683,1130,9802991524303.504,980299152.4303504,TRUE,185.71646341463418,194.5,107.30000000000001,228,120.69999999999999
Megachile pusilla,36.814499999999995,-97.79849999999999,160,9323198002901.102,932319800.2901102,TRUE,211.0438596491228,216,148.6,266.70000000000005,118.10000000000005
Megachile relativa,43.988,-93.284,1148,16109708145832.201,1610970814.5832202,TRUE,187.36889897843358,198,93,236,143
Megachile rossi,31.908,-109.03200000000001,92,1824570999303.3022,182457099.93033025,TRUE,229.1081081081081,239,140.4,271,130.6
Megachile rubi,34.1445,-80.5305,34,533988072495.969,53398807.2495969,TRUE,123.85714285714286,130,93,139,46
Megachile rugifrons,39.28,-89.882,36,3572947772359.043,357294777.23590434,TRUE,179.07142857142858,184.5,138.2,208.3,70.10000000000002
Megachile sabinensis,31.7845,-109.008,76,1596818968811.5347,159681896.88115346,TRUE,225.85,238,175.5,264,88.5
Megachile seducta,35.343,-117.4725,2,5304341052.861877,530434.1052861877,TRUE,152.5,152.5,132.9,172.1,39.19999999999999
Megachile sidalceae,31.3345,-108.982,494,5607302434226.478,560730243.4226478,TRUE,183.5235602094241,189.5,109,244,135
Megachile snowi,34.991,-109.309,83,2647787532821.2036,264778753.28212038,TRUE,188.32142857142858,188.5,145,235,90
Megachile soledadensis,31.5075,-108.8555,62,1195125594680.6045,119512559.46806045,TRUE,236.6734693877551,239,215.20000000000002,265.6,50.400000000000006
Megachile spinotulata,32.821,-110.3945,178,1698691407364.8516,169869140.73648515,TRUE,197.9855072463768,210,114.30000000000001,262.3,148
Megachile stoddardensis,32.312,-112.677,5,60180293110.29697,6018029.311029697,TRUE,105.4,105,90,121.79999999999998,31.799999999999983
Megachile subexilis,34.818,-109.30199999999999,128,3105275444712.319,310527544.4712319,TRUE,200.73611111111111,202,172,229.9,57.900000000000006
Megachile sublaurita,34.338,-109.28,284,2334703348373.8423,233470334.83738425,TRUE,129.88749999999996,130,97,159.1,62.099999999999994
Megachile subnigra,34.469,-117.372,161,2272934557989.2407,227293455.7989241,TRUE,140.45205479452054,138,104,179.5,75.5
Megachile subparallela,31.683,-104.85,9,765895696686.3893,76589569.66863893,TRUE,217.2,226,155.2,275.6,120.40000000000003
